model,domain_id,target_id,casp_round,pdb_id,chain_id,should_use,target_qc_status,qc_reason,reference_coverage,mapping_identity,mapping_coverage,resolved_ca_count,expected_mapped_residue_count,chain_assignment_confidence,target_length,residue_start,residue_end,sequence_start,sequence_end,success,score_success,gdt_ts,lddt_ca,tm_score,rmsd_ca,gdc_sc,global_lddt,molprobity,runtime_sec,carbon_emissions_g,energy_consumed_kwh,input_fasta,output_structure,log_file,error_message,score_error
omegafold,T1137s5,T1137s5,CASP15,8FEF,E,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.917949,1.000000,1.000000,358,390,high,390,33,390,1,390,true,,0.0211267605633802,0.4290937292266785,,,,,,127,4.125009046032726,0.008684229570595212,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1137s5.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1137s5/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1137s5_omegafold.log,,missing score
omegafold,T1137s6,T1137s6,CASP15,8FEF,F,Check,Check,reference coverage below threshold 0.770,0.770270,1.000000,1.000000,399,518,high,518,1,399,1,518,true,,0.0013123359580052,0.3505851493139629,,,,,,249,8.226136379827933,0.017318181852269333,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1137s6.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1137s6/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1137s6_omegafold.log,,missing score
omegafold,T1137s7,T1137s7,CASP15,8FEF,G,Check,Check,reference coverage below threshold 0.458; multiple equivalent chains match,0.457887,1.000000,1.000000,299,653,high,653,2,325,1,653,true,,0.0006377551020408,0.1907109004739336,,,,,,441,14.826081276442338,0.031212802687247028,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1137s7.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1137s7/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1137s7_omegafold.log,,missing score
omegafold,T1137s8,T1137s8,CASP15,8FEF,I,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.951128,1.000000,1.000000,253,266,high,266,14,266,1,266,true,,0.0,0.3257978723404255,,,,,,58,1.7475774344715327,0.0036791103883611212,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1137s8.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1137s8/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1137s8_omegafold.log,,missing score
omegafold,T1137s9,T1137s9,CASP15,8FEF,J,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.910035,1.000000,1.000000,263,289,high,289,27,289,1,289,true,,0.0326855123674911,0.311400651465798,,,,,,69,2.134959503754919,0.004494651586852461,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1137s9.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1137s9/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1137s9_omegafold.log,,missing score
omegafold,T1145,T1145,CASP15,7UWW,A,Check,Check,multiple equivalent chains match,0.995276,1.000000,1.000000,632,635,high,635,34,665,1,635,true,,0.1242088607594936,0.4688991089393504,,,,,,408,13.566512477984547,0.0285610789010201,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1145.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1145/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1145_omegafold.log,,missing score
omegafold,T1147,T1147,CASP15,8EM5,A,Check,Check,multiple equivalent chains match,0.893204,1.000000,1.000000,92,103,high,103,12,103,1,103,true,,0.9266304347826086,0.9046220633299284,,,,,,21,0.45659243010704376,0.0009612472212779869,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1147.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1147/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1147_omegafold.log,,missing score
omegafold,T1151s2,T1151s2,CASP15,8D5V,A,Check,Check,reference coverage below threshold 0.724; multiple equivalent chains match,0.724138,1.000000,1.000000,84,116,high,116,8,91,1,116,true,,0.8422619047619048,0.8514943960149439,,,,,,22,0.5005398946153073,0.0010537681991901206,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1151s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1151s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1151s2_omegafold.log,,missing score
omegafold,T1155,T1155,CASP15,8PBV,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,1.000000,1.000000,1.000000,116,116,high,116,1,116,1,116,true,,0.5668103448275862,0.6075292081350065,,,,,,23,0.5058601538248118,0.0010649687448943406,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1155.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1155/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1155_omegafold.log,,missing score
omegafold,T1157s2,T1157s2,CASP15,8PKO,B,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.937374,1.000000,1.000000,464,495,high,495,21,484,1,495,true,,0.0151515151515151,0.2304845691942466,,,,,,225,7.364724384205451,0.01550468291411674,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1157s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1157s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1157s2_omegafold.log,,missing score
omegafold,T1159,T1159,CASP15,7PZT,A,Check,Check,multiple equivalent chains match,1.000000,1.000000,1.000000,160,160,high,160,1,160,1,160,true,,0.5265625,0.6449131513647642,,,,,,28,0.7053717089073585,0.0014849930713839124,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1159.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1159/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1159_omegafold.log,,missing score
omegafold,T1183,T1183,CASP15,8IFX,B,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.975000,1.000000,1.000000,195,200,high,200,1,195,1,200,true,,0.178030303030303,0.4242313323572474,,,,,,36,0.9869489234070337,0.0020777872071727024,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1183.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1183/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1183_omegafold.log,,missing score
omegafold,T1185s1,T1185s1,CASP15,8OUY,A,Check,Check,reference coverage below threshold 0.200,0.200000,1.000000,1.000000,70,350,high,350,4,73,1,350,true,,0.6428571428571429,0.8416506717850287,,,,,,98,3.13117029238385,0.00659193745765021,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1185s1.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1185s1/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1185s1_omegafold.log,,missing score
omegafold,T1185s2,T1185s2,CASP15,8OUY,B,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.832447,1.000000,1.000000,313,376,high,376,10,349,1,376,true,,0.0357142857142857,0.1106046065259117,,,,,,111,3.5832412982725725,0.007543665891100153,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1185s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1185s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1185s2_omegafold.log,,missing score
omegafold,T1185s4,T1185s4,CASP15,8OUY,D,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.838710,1.000000,0.996429,234,279,high,280,20,280,1,280,true,,0.0535714285714285,0.1662667946257197,,,,,,59,1.8410884626203532,0.003875975710779691,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1185s4.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1185s4/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1185s4_omegafold.log,,missing score
omegafold,T1194,T1194,CASP15,8OKH,A,Check,Check,multiple equivalent chains match,0.982036,1.000000,0.994048,164,167,high,168,22,185,1,168,true,,0.8414634146341464,0.8124679322729604,,,,,,29,0.7478052978539591,0.00157432694285044,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1194.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1194/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1194_omegafold.log,,missing score
omegafold,T0272s2,T0272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,true,,0.0339943342776203,0.2164351851851851,,,,,,100,3.2896250504347497,0.006925526421967894,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s2_omegafold.log,,missing score
omegafold,T0272s3,T0272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,true,,0.0088141025641025,0.1721648498756932,,,,,,76,2.4891215418362056,0.005240255877549906,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s3.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s3/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s3_omegafold.log,,missing score
omegafold,T0272s4,T0272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,true,,0.0211267605633802,0.1740748617609527,,,,,,64,2.0363175616742075,0.004286984340366753,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s4.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s4/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s4_omegafold.log,,missing score
omegafold,T0272s5,T0272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,true,,0.0120274914089347,0.1908230540195661,,,,,,65,2.0720319879450755,0.004362172606200159,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s5.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s5/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s5_omegafold.log,,missing score
omegafold,T0272s6,T0272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,true,,0.023125,0.7826538634321654,,,,,,334,11.504164920337406,0.02421929456913138,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s6.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s6/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s6_omegafold.log,,missing score
omegafold,T0272s7,T0272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,true,,0.0268595041322314,0.1957629818413507,,,,,,46,1.3763276364962038,0.0028975318663077977,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s7.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s7/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s7_omegafold.log,,missing score
omegafold,T0272s8,T0272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,false,,,,,,,,,17,0.28520715846023376,0.0006004361230741764,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s8.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s8/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s8_omegafold.log,runner failed or rank_001.pdb missing; see results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s8_omegafold.log,
omegafold,T0272s9,T0272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,true,,0.0,0.186249285305889,,,,,,45,1.3365738524944204,0.0028138396894619375,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T0272s9.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T0272s9/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T0272s9_omegafold.log,,missing score
omegafold,T1212,T1212,CASP16,9B0L,P,Check,Check,multiple equivalent chains match,1.000000,1.000000,1.000000,466,466,high,466,53,518,1,466,true,,0.3379828326180257,0.6748916151646527,,,,,,174,5.92222138014741,0.012467834484520863,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1212.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1212/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1212_omegafold.log,,missing score
omegafold,T1227s1,T1227s1,CASP16,9N8W,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.918033,1.000000,1.000000,392,427,high,427,27,418,1,427,true,,0.6224489795918368,0.7497940691927513,,,,,,145,4.90033332509925,0.010316491210735263,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1227s1.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1227s1/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1227s1_omegafold.log,,missing score
omegafold,T1266,T1266,CASP16,8QFB,A,Check,Check,multiple equivalent chains match,0.886905,1.000000,1.000000,298,336,high,336,563,860,1,336,true,,0.4370805369127517,0.6492583015786608,,,,,,84,2.7454144718441205,0.005779819940724464,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1266.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1266/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1266_omegafold.log,,missing score
omegafold,T1272s2,T1272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,true,,0.0339943342776203,0.2164351851851851,,,,,,100,3.290570348045841,0.00692751652220177,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s2_omegafold.log,,missing score
omegafold,T1272s3,T1272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,true,,0.0088141025641025,0.1721648498756932,,,,,,76,2.494229980700576,0.005251010485685424,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s3.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s3/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s3_omegafold.log,,missing score
omegafold,T1272s4,T1272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,true,,0.0211267605633802,0.1740748617609527,,,,,,65,2.039933388701425,0.004294596607792473,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s4.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s4/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s4_omegafold.log,,missing score
omegafold,T1272s5,T1272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,true,,0.0120274914089347,0.1908230540195661,,,,,,67,2.098678401998387,0.004418270319996604,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s5.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s5/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s5_omegafold.log,,missing score
omegafold,T1272s6,T1272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,true,,0.023125,0.7826538634321654,,,,,,338,11.583102124440728,0.024385478156717322,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s6.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s6/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s6_omegafold.log,,missing score
omegafold,T1272s7,T1272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,true,,0.0268595041322314,0.1957629818413507,,,,,,46,1.3849643435172567,0.002915714407404751,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s7.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s7/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s7_omegafold.log,,missing score
omegafold,T1272s8,T1272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,false,,,,,,,,,17,0.2878562937920177,0.0006060132500884584,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s8.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s8/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s8_omegafold.log,runner failed or rank_001.pdb missing; see results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s8_omegafold.log,
omegafold,T1272s9,T1272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,true,,0.0,0.186249285305889,,,,,,45,1.3301992392306383,0.00280041945101187,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1272s9.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1272s9/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1272s9_omegafold.log,,missing score
omegafold,T1280,T1280,CASP16,9F5M,AAA,Check,Check,multiple equivalent chains match,0.995745,1.000000,0.991561,234,235,high,237,615,848,1,237,true,,0.9594017094017094,0.9525476151717402,,,,,,44,1.335650664634784,0.00281189613607323,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1280.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1280/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1280_omegafold.log,,missing score
omegafold,T1299,T1299,CASP16,9FJL,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,1.000000,1.000000,1.000000,168,168,high,168,1,168,1,168,true,,0.9598214285714286,0.946505666486778,,,,,,29,0.7445809808310383,0.0015675389070127122,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T1299.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T1299/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T1299_omegafold.log,,missing score
omegafold,T2272s2,T2272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,true,,0.0339943342776203,0.2164351851851851,,,,,,99,3.281220976829442,0.006907833635430404,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s2.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s2/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s2_omegafold.log,,missing score
omegafold,T2272s3,T2272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,true,,0.0088141025641025,0.1721648498756932,,,,,,79,2.551121724213591,0.005370782577291771,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s3.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s3/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s3_omegafold.log,,missing score
omegafold,T2272s4,T2272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,true,,0.0211267605633802,0.1740748617609527,,,,,,68,2.087431758547688,0.004394593175889869,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s4.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s4/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s4_omegafold.log,,missing score
omegafold,T2272s5,T2272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,true,,0.0120274914089347,0.1908230540195661,,,,,,68,2.1057234655012054,0.004433102032634116,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s5.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s5/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s5_omegafold.log,,missing score
omegafold,T2272s6,T2272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,true,,0.023125,0.7826538634321654,,,,,,356,11.944592744246467,0.02514651104051888,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s6.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s6/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s6_omegafold.log,,missing score
omegafold,T2272s7,T2272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,true,,0.0268595041322314,0.1957629818413507,,,,,,47,1.3932666842260193,0.0029331930194231985,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s7.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s7/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s7_omegafold.log,,missing score
omegafold,T2272s8,T2272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,false,,,,,,,,,17,0.28873984145458365,0.0006078733504307025,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s8.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s8/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s8_omegafold.log,runner failed or rank_001.pdb missing; see results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s8_omegafold.log,
omegafold,T2272s9,T2272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,true,,0.0,0.186249285305889,,,,,,46,1.344281416170941,0.0028300661393072446,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2272s9.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2272s9/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2272s9_omegafold.log,,missing score
omegafold,T2280,T2280,CASP16,9F5M,AAA,Check,Check,multiple equivalent chains match,0.995745,1.000000,0.991561,234,235,high,237,615,848,1,237,true,,0.9594017094017094,0.9525476151717402,,,,,,46,1.3392493559073138,0.002819472328225924,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/sequences/T2280.fasta,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/predictions/T2280/omegafold/rank_001.pdb,results/20260601_104732_casp15_casp16_unique_lt1000_all_default_msa-free/logs/T2280_omegafold.log,,missing score
